index,dialect,word
3550,illinois,massasauga
3551,indiana,massasauga
3552,ohio,massasauga
3553,pennsylvania,massasauga
3554,new york,massasauga
3555,minnesota,muddler
3556,wisconsin,muddler
3557,michigan,muddler
3558,illinois,muddler
3559,indiana,muddler
3560,ohio,muddler
3561,pennsylvania,muddler
3562,new york,muddler
3563,minnesota,muley
3564,wisconsin,muley
3565,michigan,muley
3566,illinois,muley
3567,indiana,muley
3568,ohio,muley
3569,pennsylvania,muley
3570,new york,muley
3571,minnesota,muskellunge
3572,wisconsin,muskellunge
3573,michigan,muskellunge
3574,illinois,muskellunge
3575,indiana,muskellunge
3576,ohio,muskellunge
3577,pennsylvania,muskellunge
3578,new york,muskellunge
3579,minnesota,nicker
3580,wisconsin,nicker
3581,michigan,nicker
3582,illinois,nicker
3583,indiana,nicker
3584,ohio,nicker
3585,pennsylvania,nicker
3586,new york,nicker
3587,minnesota,northeaster
3588,wisconsin,northeaster
3589,michigan,northeaster
3590,illinois,northeaster
3591,indiana,northeaster
3592,ohio,northeaster
3593,pennsylvania,northeaster
3594,new york,northeaster
3595,minnesota,northwester
3596,wisconsin,northwester
3597,michigan,northwester
3598,illinois,northwester
3599,indiana,northwester
3600,ohio,northwester
3601,pennsylvania,northwester
3602,new york,northwester
3603,minnesota,owly
3604,wisconsin,owly
3605,michigan,owly
3606,illinois,owly
3607,indiana,owly
3608,ohio,owly
3609,pennsylvania,owly
3610,new york,owly
3611,minnesota,pasty
3612,wisconsin,pasty
3613,michigan,pasty
3614,illinois,pasty
3615,indiana,pasty
3616,ohio,pasty
3617,pennsylvania,pasty
3618,new york,pasty
3619,minnesota,pickerel
3620,wisconsin,pickerel
3621,michigan,pickerel
3622,illinois,pickerel
3623,indiana,pickerel
3624,ohio,pickerel
3625,pennsylvania,pickerel
3626,new york,pickerel
3627,minnesota,pokelogan
3628,wisconsin,pokelogan
3629,michigan,pokelogan
3630,illinois,pokelogan
3631,indiana,pokelogan
3632,ohio,pokelogan
3633,pennsylvania,pokelogan
3634,new york,pokelogan
3635,minnesota,popple
3636,wisconsin,popple
3637,michigan,popple
3638,illinois,popple
3639,indiana,popple
3640,ohio,popple
3641,pennsylvania,popple
3642,new york,popple
3643,minnesota,pothole
3644,wisconsin,pothole
3645,michigan,pothole
3646,illinois,pothole
3647,indiana,pothole
3648,ohio,pothole
3649,pennsylvania,pothole
3650,new york,pothole
3651,minnesota,putz
3652,wisconsin,putz
3653,michigan,putz
3654,illinois,putz
3655,indiana,putz
3656,ohio,putz
3657,pennsylvania,putz
3658,new york,putz
3659,minnesota,sheepshead
3660,wisconsin,sheepshead
3661,michigan,sheepshead
3662,illinois,sheepshead
3663,indiana,sheepshead
3664,ohio,sheepshead
3665,pennsylvania,sheepshead
3666,new york,sheepshead
3667,minnesota,shuck
3668,wisconsin,shuck
3669,michigan,shuck
3670,illinois,shuck
3671,indiana,shuck
3672,ohio,shuck
3673,pennsylvania,shuck
3674,new york,shuck
3675,minnesota,skidway
3676,wisconsin,skidway
3677,michigan,skidway
3678,illinois,skidway
3679,indiana,skidway
3680,ohio,skidway
3681,pennsylvania,skidway
3682,new york,skidway
3683,minnesota,skitching
3684,wisconsin,skitching
3685,michigan,skitching
3686,illinois,skitching
3687,indiana,skitching
3688,ohio,skitching
3689,pennsylvania,skitching
3690,new york,skitching
3691,minnesota,snit
3692,wisconsin,snit
3693,michigan,snit
3694,illinois,snit
3695,indiana,snit
3696,ohio,snit
3697,pennsylvania,snit
3698,new york,snit
3699,minnesota,spouting
3700,wisconsin,spouting
3701,michigan,spouting
3702,illinois,spouting
3703,indiana,spouting
3704,ohio,spouting
3705,pennsylvania,spouting
3706,new york,spouting
3707,minnesota,stook
3708,wisconsin,stook
3709,michigan,stook
3710,illinois,stook
3711,indiana,stook
3712,ohio,stook
3713,pennsylvania,stook
3714,new york,stook
3715,minnesota,swill
3716,wisconsin,swill
3717,michigan,swill
3718,illinois,swill
3719,indiana,swill
3720,ohio,swill
3721,pennsylvania,swill
3722,new york,swill
3723,minnesota,taw
3724,wisconsin,taw
3725,michigan,taw
3726,illinois,taw
3727,indiana,taw
3728,ohio,taw
3729,pennsylvania,taw
3730,new york,taw
3731,minnesota,tenner
3732,wisconsin,tenner
3733,michigan,tenner
3734,illinois,tenner
3735,indiana,tenner
3736,ohio,tenner
3737,pennsylvania,tenner
3738,new york,tenner
3739,minnesota,tennie
3740,wisconsin,tennie
3741,michigan,tennie
3742,illinois,tennie
3743,indiana,tennie
3744,ohio,tennie
3745,pennsylvania,tennie
3746,new york,tennie
3747,minnesota,thimbleberry
3748,wisconsin,thimbleberry
3749,michigan,thimbleberry
3750,illinois,thimbleberry
3751,indiana,thimbleberry
3752,ohio,thimbleberry
3753,pennsylvania,thimbleberry
3754,new york,thimbleberry
3755,minnesota,timberdoodle
3756,wisconsin,timberdoodle
3757,michigan,timberdoodle
3758,illinois,timberdoodle
3759,indiana,timberdoodle
3760,ohio,timberdoodle
3761,pennsylvania,timberdoodle
3762,new york,timberdoodle
3763,minnesota,tullibee
3764,wisconsin,tullibee
3765,michigan,tullibee
3766,illinois,tullibee
3767,indiana,tullibee
3768,ohio,tullibee
3769,pennsylvania,tullibee
3770,new york,tullibee
3771,minnesota,tush
3772,wisconsin,tush
3773,michigan,tush
3774,illinois,tush
3775,indiana,tush
3776,ohio,tush
3777,pennsylvania,tush
3778,new york,tush
3779,minnesota,vetbollen
3780,wisconsin,vetbollen
3781,michigan,vetbollen
3782,illinois,vetbollen
3783,indiana,vetbollen
3784,ohio,vetbollen
3785,pennsylvania,vetbollen
3786,new york,vetbollen
3787,minnesota,wanigan
3788,wisconsin,wanigan
3789,michigan,wanigan
3790,illinois,wanigan
3791,indiana,wanigan
3792,ohio,wanigan
3793,pennsylvania,wanigan
3794,new york,wanigan
3795,minnesota,whiffletree
3796,wisconsin,whiffletree
3797,michigan,whiffletree
3798,illinois,whiffletree
3799,indiana,whiffletree
3800,ohio,whiffletree
3801,pennsylvania,whiffletree
3802,new york,whiffletree
3803,minnesota,whoop
3804,wisconsin,whoop
3805,michigan,whoop
3806,illinois,whoop
3807,indiana,whoop
3808,ohio,whoop
3809,pennsylvania,whoop
3810,new york,whoop
3811,minnesota,wiggler
3812,wisconsin,wiggler
3813,michigan,wiggler
3814,illinois,wiggler
3815,indiana,wiggler
3816,ohio,wiggler
3817,pennsylvania,wiggler
3818,new york,wiggler
3819,minnesota,youse
3820,wisconsin,youse
3821,michigan,youse
3822,illinois,youse
3823,indiana,youse
3824,ohio,youse
3825,pennsylvania,youse
3826,new york,youse
3827,texas,aguardiente
3828,louisiana,aguardiente
3829,mississippi,aguardiente
3830,alabama,aguardiente
3831,florida,aguardiente
3832,texas,appaloosa
3833,louisiana,appaloosa
3834,mississippi,appaloosa
3835,alabama,appaloosa
3836,florida,appaloosa
3837,texas,backstick
3838,louisiana,backstick
3839,mississippi,backstick
3840,alabama,backstick
3841,florida,backstick
3842,texas,bateau
3843,louisiana,bateau
3844,mississippi,bateau
3845,alabama,bateau
3846,florida,bateau
3847,texas,baygall
3848,louisiana,baygall
3849,mississippi,baygall
3850,alabama,baygall
3851,florida,baygall
3852,texas,bluegill
3853,louisiana,bluegill
3854,mississippi,bluegill
3855,alabama,bluegill
3856,florida,bluegill
3857,texas,bobbasheely
3858,louisiana,bobbasheely
3859,mississippi,bobbasheely
3860,alabama,bobbasheely
3861,florida,bobbasheely
3862,texas,bogue
3863,louisiana,bogue
3864,mississippi,bogue
3865,alabama,bogue
3866,florida,bogue
3867,texas,bullbat
3868,louisiana,bullbat
3869,mississippi,bullbat
3870,alabama,bullbat
3871,florida,bullbat
3872,texas,cavalla
3873,louisiana,cavalla
3874,mississippi,cavalla
3875,alabama,cavalla
3876,florida,cavalla
3877,texas,cavally
3878,louisiana,cavally
3879,mississippi,cavally
3880,alabama,cavally
3881,florida,cavally
3882,texas,chinaberry
3883,louisiana,chinaberry
3884,mississippi,chinaberry
3885,alabama,chinaberry
3886,florida,chinaberry
3887,texas,cigarfish
3888,louisiana,cigarfish
3889,mississippi,cigarfish
3890,alabama,cigarfish
3891,florida,cigarfish
3892,texas,clearseed
3893,louisiana,clearseed
3894,mississippi,clearseed
3895,alabama,clearseed
3896,florida,clearseed
3897,texas,coffeeweed
3898,louisiana,coffeeweed
3899,mississippi,coffeeweed
3900,alabama,coffeeweed
3901,florida,coffeeweed
3902,texas,cooter
3903,louisiana,cooter
3904,mississippi,cooter
3905,alabama,cooter
3906,florida,cooter
3907,texas,corkwood
3908,louisiana,corkwood
3909,mississippi,corkwood
3910,alabama,corkwood
3911,florida,corkwood
3912,texas,corvina
3913,louisiana,corvina
3914,mississippi,corvina
3915,alabama,corvina
3916,florida,corvina
3917,texas,curd
3918,louisiana,curd
3919,mississippi,curd
3920,alabama,curd
3921,florida,curd
3922,texas,doodlebug
3923,louisiana,doodlebug
3924,mississippi,doodlebug
3925,alabama,doodlebug
3926,florida,doodlebug
3927,texas,earscrew
3928,louisiana,earscrew
3929,mississippi,earscrew
3930,alabama,earscrew
3931,florida,earscrew
3932,texas,firedog
3933,louisiana,firedog
3934,mississippi,firedog
3935,alabama,firedog
3936,florida,firedog
3937,texas,jackdaw
3938,louisiana,jackdaw
3939,mississippi,jackdaw
3940,alabama,jackdaw
3941,florida,jackdaw
3942,texas,jakeleg
3943,louisiana,jakeleg
3944,mississippi,jakeleg
3945,alabama,jakeleg
3946,florida,jakeleg
3947,texas,jambalaya
3948,louisiana,jambalaya
3949,mississippi,jambalaya
3950,alabama,jambalaya
3951,florida,jambalaya
3952,texas,jewfish
3953,louisiana,jewfish
3954,mississippi,jewfish
3955,alabama,jewfish
3956,florida,jewfish
3957,texas,jook
3958,louisiana,jook
3959,mississippi,jook
3960,alabama,jook
3961,florida,jook
3962,texas,lagniappe
3963,louisiana,lagniappe
3964,mississippi,lagniappe
3965,alabama,lagniappe
3966,florida,lagniappe
3967,texas,loggerhead
3968,louisiana,loggerhead
3969,mississippi,loggerhead
3970,alabama,loggerhead
3971,florida,loggerhead
3972,texas,maguey
3973,louisiana,maguey
3974,mississippi,maguey
3975,alabama,maguey
3976,florida,maguey
3977,texas,muley
3978,louisiana,muley
3979,mississippi,muley
3980,alabama,muley
3981,florida,muley
3982,texas,newground
3983,louisiana,newground
3984,mississippi,newground
3985,alabama,newground
3986,florida,newground
3987,texas,nibbling
3988,louisiana,nibbling
3989,mississippi,nibbling
3990,alabama,nibbling
3991,florida,nibbling
3992,texas,nig
3993,louisiana,nig
3994,mississippi,nig
3995,alabama,nig
3996,florida,nig
3997,texas,niggerhead
3998,louisiana,niggerhead
3999,mississippi,niggerhead
4000,alabama,niggerhead
4001,florida,niggerhead
4002,texas,northwester
4003,louisiana,northwester
4004,mississippi,northwester
4005,alabama,northwester
4006,florida,northwester
4007,texas,pigoo
4008,louisiana,pigoo
4009,mississippi,pigoo
4010,alabama,pigoo
4011,florida,pigoo
4012,texas,pinder
4013,louisiana,pinder
4014,mississippi,pinder
4015,alabama,pinder
4016,florida,pinder
4017,texas,pogy
4018,louisiana,pogy
4019,mississippi,pogy
4020,alabama,pogy
4021,florida,pogy
4022,texas,pollywog
4023,louisiana,pollywog
4024,mississippi,pollywog
4025,alabama,pollywog
4026,florida,pollywog
4027,texas,potlicker
4028,louisiana,potlicker
4029,mississippi,potlicker
4030,alabama,potlicker
4031,florida,potlicker
4032,texas,redfish
4033,louisiana,redfish
4034,mississippi,redfish
4035,alabama,redfish
4036,florida,redfish
4037,texas,ricebird
4038,louisiana,ricebird
4039,mississippi,ricebird
4040,alabama,ricebird
4041,florida,ricebird
4042,texas,rubboard
4043,louisiana,rubboard
4044,mississippi,rubboard
4045,alabama,rubboard
4046,florida,rubboard
4047,texas,sardine
4048,louisiana,sardine
4049,mississippi,sardine
4050,alabama,sardine
4051,florida,sardine
4052,texas,scissorbill
4053,louisiana,scissorbill
4054,mississippi,scissorbill
4055,alabama,scissorbill
4056,florida,scissorbill
4057,texas,scratcher
4058,louisiana,scratcher
4059,mississippi,scratcher
4060,alabama,scratcher
4061,florida,scratcher
4062,texas,screwman
4063,louisiana,screwman
4064,mississippi,screwman
4065,alabama,screwman
4066,florida,screwman
4067,texas,shinny
4068,louisiana,shinny
4069,mississippi,shinny
4070,alabama,shinny
4071,florida,shinny
4072,texas,shivaree
4073,louisiana,shivaree
4074,mississippi,shivaree
4075,alabama,shivaree
4076,florida,shivaree
4077,texas,squinch
4078,louisiana,squinch
4079,mississippi,squinch
4080,alabama,squinch
4081,florida,squinch
4082,texas,sungazer
4083,louisiana,sungazer
4084,mississippi,sungazer
4085,alabama,sungazer
4086,florida,sungazer
4087,texas,suption
4088,louisiana,suption
4089,mississippi,suption
4090,alabama,suption
4091,florida,suption
4092,texas,trotline
4093,louisiana,trotline
4094,mississippi,trotline
4095,alabama,trotline
4096,florida,trotline
4097,texas,tumblesault
4098,louisiana,tumblesault
4099,mississippi,tumblesault
4100,alabama,tumblesault
4101,florida,tumblesault
4102,texas,tumbleset
4103,louisiana,tumbleset
4104,mississippi,tumbleset
4105,alabama,tumbleset
4106,florida,tumbleset
4107,texas,turnplow
4108,louisiana,turnplow
4109,mississippi,turnplow
4110,alabama,turnplow
4111,florida,turnplow
4112,texas,unlegal
4113,louisiana,unlegal
4114,mississippi,unlegal
4115,alabama,unlegal
4116,florida,unlegal
4117,texas,whoop
4118,louisiana,whoop
4119,mississippi,whoop
4120,alabama,whoop
4121,florida,whoop
4122,texas,wiggler
4123,louisiana,wiggler
4124,mississippi,wiggler
4125,alabama,wiggler
4126,florida,wiggler
4127,texas,worrit
4128,louisiana,worrit
4129,mississippi,worrit
4130,alabama,worrit
4131,florida,worrit
4132,washington,bohunk
4133,oregon,bohunk
4134,idaho,bohunk
4135,montana,bohunk
4136,wyoming,bohunk
4137,north dakota,bohunk
4138,south dakota,bohunk
4139,minnesota,bohunk
4140,iowa,bohunk
4141,wisconsin,bohunk
4142,illinois,bohunk
4143,michigan,bohunk
4144,indiana,bohunk
4145,ohio,bohunk
4146,pennsylvania,bohunk
4147,new york,bohunk
4148,new jersey,bohunk
4149,washington,chippy
4150,oregon,chippy
4151,idaho,chippy
4152,montana,chippy
4153,wyoming,chippy
4154,north dakota,chippy
4155,south dakota,chippy
4156,minnesota,chippy
4157,iowa,chippy
4158,wisconsin,chippy
4159,illinois,chippy
4160,michigan,chippy
4161,indiana,chippy
4162,ohio,chippy
4163,pennsylvania,chippy
4164,new york,chippy
4165,new jersey,chippy
4166,washington,commie
4167,oregon,commie
4168,idaho,commie
4169,montana,commie
4170,wyoming,commie
4171,north dakota,commie
4172,south dakota,commie
4173,minnesota,commie
4174,iowa,commie
4175,wisconsin,commie
4176,illinois,commie
4177,michigan,commie
4178,indiana,commie
4179,ohio,commie
4180,pennsylvania,commie
4181,new york,commie
4182,new jersey,commie
4183,washington,crimanetly
4184,oregon,crimanetly
4185,idaho,crimanetly
4186,montana,crimanetly
4187,wyoming,crimanetly
4188,north dakota,crimanetly
4189,south dakota,crimanetly
4190,minnesota,crimanetly
4191,iowa,crimanetly
4192,wisconsin,crimanetly
4193,illinois,crimanetly
4194,michigan,crimanetly
4195,indiana,crimanetly
4196,ohio,crimanetly
4197,pennsylvania,crimanetly
4198,new york,crimanetly
4199,new jersey,crimanetly
4200,washington,duckboat
4201,oregon,duckboat
4202,idaho,duckboat
4203,montana,duckboat
4204,wyoming,duckboat
4205,north dakota,duckboat
4206,south dakota,duckboat
4207,minnesota,duckboat
4208,iowa,duckboat
4209,wisconsin,duckboat
4210,illinois,duckboat
4211,michigan,duckboat
4212,indiana,duckboat
4213,ohio,duckboat
4214,pennsylvania,duckboat
4215,new york,duckboat
4216,new jersey,duckboat
4217,washington,fester
4218,oregon,fester
4219,idaho,fester
4220,montana,fester
4221,wyoming,fester
4222,north dakota,fester
4223,south dakota,fester
4224,minnesota,fester
4225,iowa,fester
4226,wisconsin,fester
4227,illinois,fester
4228,michigan,fester
4229,indiana,fester
4230,ohio,fester
4231,pennsylvania,fester
4232,new york,fester
4233,new jersey,fester
4234,washington,goop
4235,oregon,goop
4236,idaho,goop
4237,montana,goop
4238,wyoming,goop
4239,north dakota,goop
4240,south dakota,goop
4241,minnesota,goop
4242,iowa,goop
4243,wisconsin,goop
4244,illinois,goop
4245,michigan,goop
4246,indiana,goop
4247,ohio,goop
4248,pennsylvania,goop
4249,new york,goop
4250,new jersey,goop
4251,washington,loggerhead
4252,oregon,loggerhead
4253,idaho,loggerhead
4254,montana,loggerhead
4255,wyoming,loggerhead
4256,north dakota,loggerhead
4257,south dakota,loggerhead
4258,minnesota,loggerhead
4259,iowa,loggerhead
4260,wisconsin,loggerhead
4261,illinois,loggerhead
4262,michigan,loggerhead
4263,indiana,loggerhead
4264,ohio,loggerhead
4265,pennsylvania,loggerhead
4266,new york,loggerhead
4267,new jersey,loggerhead
4268,washington,prat
4269,oregon,prat
4270,idaho,prat
4271,montana,prat
4272,wyoming,prat
4273,north dakota,prat
4274,south dakota,prat
4275,minnesota,prat
4276,iowa,prat
4277,wisconsin,prat
4278,illinois,prat
4279,michigan,prat
4280,indiana,prat
4281,ohio,prat
4282,pennsylvania,prat
4283,new york,prat
4284,new jersey,prat
4285,washington,setline
4286,oregon,setline
4287,idaho,setline
4288,montana,setline
4289,wyoming,setline
4290,north dakota,setline
4291,south dakota,setline
4292,minnesota,setline
4293,iowa,setline
4294,wisconsin,setline
4295,illinois,setline
4296,michigan,setline
4297,indiana,setline
4298,ohio,setline
4299,pennsylvania,setline
4300,new york,setline
4301,new jersey,setline
4302,washington,stakey
4303,oregon,stakey
4304,idaho,stakey
4305,montana,stakey
4306,wyoming,stakey
4307,north dakota,stakey
4308,south dakota,stakey
4309,minnesota,stakey
4310,iowa,stakey
4311,wisconsin,stakey
4312,illinois,stakey
4313,michigan,stakey
4314,indiana,stakey
4315,ohio,stakey
4316,pennsylvania,stakey
4317,new york,stakey
4318,new jersey,stakey
